module,type,method,num_args,new_name
winrt.windows.applicationmodel.preview.notes,NotesWindowManagerPreview,show_note_relative_to,3,show_note_relative_to_with_options
winrt.windows.applicationmodel.preview.notes,NotesWindowManagerPreview,show_note_with_placement,3,show_note_with_placement_with_options
winrt.windows.applicationmodel.resources,ResourceLoader,get_for_current_view,1,get_for_current_view_with_name
winrt.windows.applicationmodel.resources,ResourceLoader,get_for_u_i_context,1,get_for_ui_context
winrt.windows.applicationmodel.resources,ResourceLoader,get_for_view_independent_use,1,get_for_view_independent_use_with_name
winrt.windows.applicationmodel.resources.core,NamedResource,resolve_all,1,resolve_all_for_context
winrt.windows.applicationmodel.resources.core,NamedResource,resolve,1,resolve_for_context
winrt.windows.applicationmodel.resources.core,ResourceContext,get_for_u_i_context,1,get_for_ui_context
winrt.windows.applicationmodel.resources.core,ResourceContext,reset_global_qualifier_values,1,reset_global_qualifier_values_for_specified_qualifiers
winrt.windows.applicationmodel.resources.core,ResourceContext,reset,1,reset_qualifier_values
winrt.windows.applicationmodel.resources.core,ResourceContext,set_global_qualifier_value,3,set_global_qualifier_value_with_persistence
winrt.windows.applicationmodel.resources.core,ResourceMap,get_value,2,get_value_for_context
winrt.windows.applicationmodel.search,SearchPane,show,0,show_overload_default
winrt.windows.applicationmodel.search,SearchPane,show,1,show_overload_with_query
winrt.windows.applicationmodel.search.core,SearchSuggestionManager,add_to_history,2,add_to_history_with_language
winrt.windows.applicationmodel.search.core,SearchSuggestionManager,set_query,2,set_query_with_language
winrt.windows.applicationmodel.search.core,SearchSuggestionManager,set_query,3,set_query_with_search_query_linguistic_details
winrt.windows.applicationmodel.store,CurrentApp,request_product_purchase_async,1,request_product_purchase_with_results_async
winrt.windows.applicationmodel.store,CurrentApp,request_product_purchase_async,3,request_product_purchase_with_display_properties_async
winrt.windows.applicationmodel.store,CurrentAppSimulator,request_product_purchase_async,1,request_product_purchase_with_results_async
winrt.windows.applicationmodel.store,CurrentAppSimulator,request_product_purchase_async,3,request_product_purchase_with_display_properties_async
winrt.windows.applicationmodel.store.preview,WebAuthenticationCoreManagerHelper,request_token_with_u_i_element_hosting_async,2,request_token_with_ui_element_hosting_async
winrt.windows.applicationmodel.store.preview,WebAuthenticationCoreManagerHelper,request_token_with_u_i_element_hosting_async,3,request_token_with_ui_element_hosting_and_web_account_async
winrt.windows.applicationmodel.store.preview.installcontrol,AppInstallItem,cancel,1,cancel_with_telemetry
winrt.windows.applicationmodel.store.preview.installcontrol,AppInstallItem,pause,1,pause_with_telemetry
winrt.windows.applicationmodel.store.preview.installcontrol,AppInstallItem,restart,1,restart_with_telemetry
winrt.windows.applicationmodel.store.preview.installcontrol,AppInstallManager,cancel,2,cancel_with_telemetry
winrt.windows.applicationmodel.store.preview.installcontrol,AppInstallManager,get_is_app_allowed_to_install_async,4,get_is_app_allowed_to_install_with_telemetry_async
winrt.windows.applicationmodel.store.preview.installcontrol,AppInstallManager,pause,2,pause_with_telemetry
winrt.windows.applicationmodel.store.preview.installcontrol,AppInstallManager,restart,2,restart_with_telemetry
winrt.windows.applicationmodel.store.preview.installcontrol,AppInstallManager,search_for_all_updates_async,1,search_for_all_updates_with_telemetry_async
winrt.windows.applicationmodel.store.preview.installcontrol,AppInstallManager,search_for_all_updates_async,3,search_for_all_updates_with_update_options_async
winrt.windows.applicationmodel.store.preview.installcontrol,AppInstallManager,search_for_all_updates_for_user_async,4,search_for_all_updates_with_update_options_for_user_async
winrt.windows.applicationmodel.store.preview.installcontrol,AppInstallManager,search_for_updates_async,4,search_for_updates_with_telemetry_async
winrt.windows.applicationmodel.store.preview.installcontrol,AppInstallManager,search_for_updates_async,5,search_for_updates_with_update_options_async
winrt.windows.applicationmodel.store.preview.installcontrol,AppInstallManager,search_for_updates_for_user_async,6,search_for_updates_with_update_options_for_user_async
winrt.windows.applicationmodel.store.preview.installcontrol,AppInstallManager,start_app_install_async,7,start_app_install_with_telemetry_async
winrt.windows.applicationmodel.store.preview.installcontrol,AppInstallManager,start_product_install_async,5,start_product_install_with_options_async
winrt.windows.applicationmodel.store.preview.installcontrol,AppInstallManager,start_product_install_for_user_async,6,start_product_install_with_options_for_user_async
winrt.windows.applicationmodel.store.preview.installcontrol,AppInstallManager,update_app_by_package_family_name_async,2,update_app_by_package_family_name_with_telemetry_async
winrt.windows.applicationmodel.userdataaccounts,UserDataAccountStore,create_account_async,2,create_account_with_package_relative_app_id_async
winrt.windows.applicationmodel.userdataaccounts,UserDataAccountStore,create_account_async,3,create_account_with_package_relative_app_id_and_enterprise_id_async
winrt.windows.applicationmodel.userdatatasks,UserDataTaskList,get_task_reader,1,get_task_reader_with_options
winrt.windows.applicationmodel.userdatatasks,UserDataTaskStore,create_list_async,2,create_list_in_account_async
winrt.windows.applicationmodel.voicecommands,VoiceCommandResponse,create_response_for_prompt,3,create_response_for_prompt_with_tiles
winrt.windows.applicationmodel.voicecommands,VoiceCommandResponse,create_response,2,create_response_with_tiles
winrt.windows.applicationmodel.wallet,WalletItemStore,get_items_async,1,get_items_with_kind_async
winrt.windows.applicationmodel.wallet,WalletItemStore,show_async,1,show_item_async
winrt.windows.data.json,JsonObject,get_named_array,2,get_named_array_or_default
winrt.windows.data.json,JsonObject,get_named_boolean,2,get_named_boolean_or_default
winrt.windows.data.json,JsonObject,get_named_number,2,get_named_number_or_default
winrt.windows.data.json,JsonObject,get_named_object,2,get_named_object_or_default
winrt.windows.data.json,JsonObject,get_named_string,2,get_named_string_or_default
winrt.windows.data.json,JsonObject,get_named_value,2,get_named_value_or_default
winrt.windows.data.pdf,PdfDocument,load_from_file_async,2,load_from_file_with_password_async
winrt.windows.data.pdf,PdfDocument,load_from_stream_async,2,load_from_stream_with_password_async
winrt.windows.data.pdf,PdfPage,render_to_stream_async,2,render_with_options_to_stream_async
winrt.windows.data.text,TextConversionGenerator,get_candidates_async,2,get_candidates_with_max_count_async
winrt.windows.data.text,TextPredictionGenerator,get_candidates_async,2,get_candidates_with_max_count_async
winrt.windows.data.text,TextPredictionGenerator,get_candidates_async,4,get_candidates_with_parameters_async
winrt.windows.data.xml.dom,DtdEntity,select_nodes_n_s,2,select_nodes_ns
winrt.windows.data.xml.dom,DtdEntity,select_single_node_n_s,2,select_single_node_ns
winrt.windows.data.xml.dom,DtdNotation,select_nodes_n_s,2,select_nodes_ns
winrt.windows.data.xml.dom,DtdNotation,select_single_node_n_s,2,select_single_node_ns
winrt.windows.data.xml.dom,IXmlCharacterData,select_nodes_n_s,2,select_nodes_ns
winrt.windows.data.xml.dom,IXmlCharacterData,select_single_node_n_s,2,select_single_node_ns
winrt.windows.data.xml.dom,IXmlNode,select_nodes_n_s,2,select_nodes_ns
winrt.windows.data.xml.dom,IXmlNode,select_single_node_n_s,2,select_single_node_ns
winrt.windows.data.xml.dom,IXmlNodeSelector,select_nodes_n_s,2,select_nodes_ns
winrt.windows.data.xml.dom,IXmlNodeSelector,select_single_node_n_s,2,select_single_node_ns
winrt.windows.data.xml.dom,IXmlText,select_nodes_n_s,2,select_nodes_ns
winrt.windows.data.xml.dom,IXmlText,select_single_node_n_s,2,select_single_node_ns
winrt.windows.data.xml.dom,XmlAttribute,select_nodes_n_s,2,select_nodes_ns
winrt.windows.data.xml.dom,XmlAttribute,select_single_node_n_s,2,select_single_node_ns
winrt.windows.data.xml.dom,XmlCDataSection,select_nodes_n_s,2,select_nodes_ns
winrt.windows.data.xml.dom,XmlCDataSection,select_single_node_n_s,2,select_single_node_ns
winrt.windows.data.xml.dom,XmlComment,select_nodes_n_s,2,select_nodes_ns
winrt.windows.data.xml.dom,XmlComment,select_single_node_n_s,2,select_single_node_ns
winrt.windows.data.xml.dom,XmlDocument,create_attribute_n_s,2,create_attribute_ns
winrt.windows.data.xml.dom,XmlDocument,create_element_n_s,2,create_element_ns
winrt.windows.data.xml.dom,XmlDocument,load_from_file_async,2,load_from_file_with_settings_async
winrt.windows.data.xml.dom,XmlDocument,load_from_uri_async,2,load_from_uri_with_settings_async
winrt.windows.data.xml.dom,XmlDocument,load_xml_from_buffer,2,load_xml_from_buffer_with_settings
winrt.windows.data.xml.dom,XmlDocument,load_xml,2,load_xml_with_settings
winrt.windows.data.xml.dom,XmlDocument,select_nodes_n_s,2,select_nodes_ns
winrt.windows.data.xml.dom,XmlDocument,select_single_node_n_s,2,select_single_node_ns
winrt.windows.data.xml.dom,XmlDocumentFragment,select_nodes_n_s,2,select_nodes_ns
winrt.windows.data.xml.dom,XmlDocumentFragment,select_single_node_n_s,2,select_single_node_ns
winrt.windows.data.xml.dom,XmlDocumentType,select_nodes_n_s,2,select_nodes_ns
winrt.windows.data.xml.dom,XmlDocumentType,select_single_node_n_s,2,select_single_node_ns
winrt.windows.data.xml.dom,XmlElement,get_attribute_n_s,2,get_attribute_ns
winrt.windows.data.xml.dom,XmlElement,get_attribute_node_n_s,2,get_attribute_node_ns
winrt.windows.data.xml.dom,XmlElement,remove_attribute_n_s,2,remove_attribute_ns
winrt.windows.data.xml.dom,XmlElement,select_nodes_n_s,2,select_nodes_ns
winrt.windows.data.xml.dom,XmlElement,select_single_node_n_s,2,select_single_node_ns
winrt.windows.data.xml.dom,XmlElement,set_attribute_n_s,3,set_attribute_ns
winrt.windows.data.xml.dom,XmlElement,set_attribute_node_n_s,1,set_attribute_node_ns
winrt.windows.data.xml.dom,XmlEntityReference,select_nodes_n_s,2,select_nodes_ns
winrt.windows.data.xml.dom,XmlEntityReference,select_single_node_n_s,2,select_single_node_ns
winrt.windows.data.xml.dom,XmlNamedNodeMap,get_named_item_n_s,2,get_named_item_ns
winrt.windows.data.xml.dom,XmlNamedNodeMap,remove_named_item_n_s,2,remove_named_item_ns
winrt.windows.data.xml.dom,XmlNamedNodeMap,set_named_item_n_s,1,set_named_item_ns
winrt.windows.data.xml.dom,XmlProcessingInstruction,select_nodes_n_s,2,select_nodes_ns
winrt.windows.data.xml.dom,XmlProcessingInstruction,select_single_node_n_s,2,select_single_node_ns
winrt.windows.data.xml.dom,XmlText,select_nodes_n_s,2,select_nodes_ns
winrt.windows.data.xml.dom,XmlText,select_single_node_n_s,2,select_single_node_ns
winrt.windows.devices.bluetooth,BluetoothDevice,get_rfcomm_services_async,1,get_rfcomm_services_with_cache_mode_async
winrt.windows.devices.bluetooth,BluetoothDevice,get_rfcomm_services_for_id_async,2,get_rfcomm_services_for_id_with_cache_mode_async
winrt.windows.devices.bluetooth,BluetoothLEDevice,from_bluetooth_address_async,2,from_bluetooth_address_with_bluetooth_address_type_async
winrt.windows.devices.bluetooth,BluetoothLEDevice,get_device_selector_from_bluetooth_address,2,get_device_selector_from_bluetooth_address_with_bluetooth_address_type
winrt.windows.devices.bluetooth,BluetoothLEDevice,get_gatt_services_async,1,get_gatt_services_with_cache_mode_async
winrt.windows.devices.bluetooth,BluetoothLEDevice,get_gatt_services_for_uuid_async,2,get_gatt_services_for_uuid_with_cache_mode_async
winrt.windows.devices.bluetooth.genericattributeprofile,GattCharacteristic,get_descriptors_async,1,get_descriptors_with_cache_mode_async
winrt.windows.devices.bluetooth.genericattributeprofile,GattCharacteristic,get_descriptors_for_uuid_async,2,get_descriptors_for_uuid_with_cache_mode_async
winrt.windows.devices.bluetooth.genericattributeprofile,GattCharacteristic,read_value_async,1,read_value_with_cache_mode_async
winrt.windows.devices.bluetooth.genericattributeprofile,GattCharacteristic,write_value_async,2,write_value_with_option_async
winrt.windows.devices.bluetooth.genericattributeprofile,GattCharacteristic,write_value_with_result_async,2,write_value_with_result_and_option_async
winrt.windows.devices.bluetooth.genericattributeprofile,GattDescriptor,read_value_async,1,read_value_with_cache_mode_async
winrt.windows.devices.bluetooth.genericattributeprofile,GattDeviceService,from_id_async,2,from_id_with_sharing_mode_async
winrt.windows.devices.bluetooth.genericattributeprofile,GattDeviceService,get_characteristics_async,1,get_characteristics_with_cache_mode_async
winrt.windows.devices.bluetooth.genericattributeprofile,GattDeviceService,get_characteristics_for_uuid_async,2,get_characteristics_for_uuid_with_cache_mode_async
winrt.windows.devices.bluetooth.genericattributeprofile,GattDeviceService,get_device_selector_for_bluetooth_device_id_and_uuid,3,get_device_selector_for_bluetooth_device_id_and_uuid_with_cache_mode
winrt.windows.devices.bluetooth.genericattributeprofile,GattDeviceService,get_device_selector_for_bluetooth_device_id,2,get_device_selector_for_bluetooth_device_id_with_cache_mode
winrt.windows.devices.bluetooth.genericattributeprofile,GattDeviceService,get_included_services_async,1,get_included_services_with_cache_mode_async
winrt.windows.devices.bluetooth.genericattributeprofile,GattDeviceService,get_included_services_for_uuid_async,2,get_included_services_for_uuid_with_cache_mode_async
winrt.windows.devices.bluetooth.genericattributeprofile,GattLocalCharacteristic,notify_value_async,2,notify_value_for_subscribed_client_async
winrt.windows.devices.bluetooth.genericattributeprofile,GattServiceProvider,start_advertising,1,start_advertising_with_parameters
winrt.windows.devices.bluetooth.rfcomm,RfcommDeviceService,get_device_selector_for_bluetooth_device_and_service_id,3,get_device_selector_for_bluetooth_device_and_service_id_with_cache_mode
winrt.windows.devices.bluetooth.rfcomm,RfcommDeviceService,get_device_selector_for_bluetooth_device,2,get_device_selector_for_bluetooth_device_with_cache_mode
winrt.windows.devices.bluetooth.rfcomm,RfcommDeviceService,get_sdp_raw_attributes_async,1,get_sdp_raw_attributes_with_cache_mode_async
winrt.windows.devices.bluetooth.rfcomm,RfcommServiceProvider,start_advertising,2,start_advertising_with_radio_discoverability
winrt.windows.devices.custom,CustomDevice,send_i_o_control_async,3,send_io_control_async
winrt.windows.devices.custom,CustomDevice,try_send_i_o_control_async,3,try_send_io_control_async
winrt.windows.devices.display.core,DisplayState,connect_target,2,connect_target_to_view
winrt.windows.devices.enumeration,DeviceInformation,create_from_id_async,2,create_from_id_async_additional_properties
winrt.windows.devices.enumeration,DeviceInformation,create_from_id_async,3,create_from_id_async_with_kind_and_additional_properties
winrt.windows.devices.enumeration,DeviceInformation,create_from_id_async,4,create_from_id_async_with_additional_properties_kind_and_settings
winrt.windows.devices.enumeration,DeviceInformation,create_watcher,1,create_watcher_aqs_filter
winrt.windows.devices.enumeration,DeviceInformation,create_watcher,1,create_watcher_device_class
winrt.windows.devices.enumeration,DeviceInformation,create_watcher,2,create_watcher_aqs_filter_and_additional_properties
winrt.windows.devices.enumeration,DeviceInformation,create_watcher,3,create_watcher_with_kind_aqs_filter_and_additional_properties
winrt.windows.devices.enumeration,DeviceInformation,create_watcher,4,create_watcher_with_aqs_filter_additional_properties_kind_and_settings
winrt.windows.devices.enumeration,DeviceInformation,find_all_async,1,find_all_async_aqs_filter
winrt.windows.devices.enumeration,DeviceInformation,find_all_async,1,find_all_async_device_class
winrt.windows.devices.enumeration,DeviceInformation,find_all_async,2,find_all_async_aqs_filter_and_additional_properties
winrt.windows.devices.enumeration,DeviceInformation,find_all_async,3,find_all_async_with_kind_aqs_filter_and_additional_properties
winrt.windows.devices.enumeration,DeviceInformation,find_all_async,4,find_all_async_with_aqs_filter_additional_properties_kind_and_settings
winrt.windows.devices.enumeration,DeviceInformationCustomPairing,pair_async,2,pair_with_protection_level_async
winrt.windows.devices.enumeration,DeviceInformationCustomPairing,pair_async,3,pair_with_protection_level_and_settings_async
winrt.windows.devices.enumeration,DeviceInformationPairing,pair_async,1,pair_with_protection_level_async
winrt.windows.devices.enumeration,DeviceInformationPairing,pair_async,2,pair_with_protection_level_and_settings_async
winrt.windows.devices.enumeration,DevicePairingRequestedEventArgs,accept,1,accept_with_pin
winrt.windows.devices.enumeration,DevicePicker,pick_single_device_async,2,pick_single_device_async_with_placement
winrt.windows.devices.enumeration,DevicePicker,show,2,show_with_placement
winrt.windows.devices.enumeration.pnp,PnpObject,create_watcher,3,create_watcher_aqs_filter
winrt.windows.devices.enumeration.pnp,PnpObject,find_all_async,3,find_all_async_aqs_filter
winrt.windows.devices.geolocation,GeoboundingBox,try_compute,2,try_compute_with_altitude_reference
winrt.windows.devices.geolocation,GeoboundingBox,try_compute,3,try_compute_with_altitude_reference_and_spatial_reference
winrt.windows.devices.geolocation,Geolocator,get_geoposition_async,2,get_geoposition_async_with_age_and_timeout
winrt.windows.devices.geolocation,Geolocator,get_geoposition_history_async,2,get_geoposition_history_with_duration_async
winrt.windows.devices.gpio,GpioController,open_pin,2,open_pin_with_sharing_mode
winrt.windows.devices.haptics,SimpleHapticsController,send_haptic_feedback,2,send_haptic_feedback_with_intensity
winrt.windows.devices.humaninterfacedevice,HidDevice,create_feature_report,1,create_feature_report_by_id
winrt.windows.devices.humaninterfacedevice,HidDevice,create_output_report,1,create_output_report_by_id
winrt.windows.devices.humaninterfacedevice,HidDevice,get_device_selector,4,get_device_selector_vid_pid
winrt.windows.devices.humaninterfacedevice,HidDevice,get_feature_report_async,1,get_feature_report_by_id_async
winrt.windows.devices.humaninterfacedevice,HidDevice,get_input_report_async,1,get_input_report_by_id_async
winrt.windows.devices.i2c,I2cDevice,get_device_selector,1,get_device_selector_from_friendly_name
winrt.windows.devices.i2c,II2cDeviceStatics,get_device_selector,1,get_device_selector_from_friendly_name
winrt.windows.devices.midi,MidiSynthesizer,create_async,1,create_from_audio_device_async
winrt.windows.devices.pointofservice,BarcodeScanner,get_device_selector,1,get_device_selector_with_connection_types
winrt.windows.devices.pointofservice,CashDrawer,get_device_selector,1,get_device_selector_with_connection_types
winrt.windows.devices.pointofservice,ClaimedLineDisplay,get_device_selector,1,get_device_selector_with_connection_types
winrt.windows.devices.pointofservice,ClaimedLineDisplay,try_store_storage_file_bitmap_async,3,try_store_storage_file_bitmap_with_alignment_async
winrt.windows.devices.pointofservice,ClaimedLineDisplay,try_store_storage_file_bitmap_async,4,try_store_storage_file_bitmap_with_alignment_and_width_async
winrt.windows.devices.pointofservice,IPosPrinterJob,print_line,0,print_newline
winrt.windows.devices.pointofservice,IReceiptOrSlipJob,print_bitmap,3,print_bitmap_custom_width_standard_align
winrt.windows.devices.pointofservice,IReceiptOrSlipJob,print_custom_aligned_bitmap,3,print_bitmap_custom_width_custom_align
winrt.windows.devices.pointofservice,IReceiptOrSlipJob,print_line,0,print_newline
winrt.windows.devices.pointofservice,IReceiptOrSlipJob,set_bitmap,4,set_bitmap_custom_width_standard_align
winrt.windows.devices.pointofservice,IReceiptOrSlipJob,set_custom_aligned_bitmap,4,set_bitmap_custom_width_custom_align
winrt.windows.devices.pointofservice,JournalPrintJob,print_line,0,print_newline
winrt.windows.devices.pointofservice,LineDisplay,get_device_selector,1,get_device_selector_with_connection_types
winrt.windows.devices.pointofservice,LineDisplayWindow,try_display_storage_file_bitmap_at_cursor_async,3,try_display_storage_file_bitmap_at_cursor_with_alignment_async
winrt.windows.devices.pointofservice,LineDisplayWindow,try_display_storage_file_bitmap_at_cursor_async,4,try_display_storage_file_bitmap_at_cursor_with_alignment_and_width_async
winrt.windows.devices.pointofservice,LineDisplayWindow,try_display_storage_file_bitmap_at_point_async,3,try_display_storage_file_bitmap_at_point_with_width_async
winrt.windows.devices.pointofservice,LineDisplayWindow,try_display_text_async,1,try_display_text_normal_async
winrt.windows.devices.pointofservice,LineDisplayWindow,try_display_text_async,3,try_display_text_at_position_async
winrt.windows.devices.pointofservice,MagneticStripeReader,get_device_selector,1,get_device_selector_with_connection_types
winrt.windows.devices.pointofservice,PosPrinter,get_device_selector,1,get_device_selector_with_connection_types
winrt.windows.devices.pointofservice,ReceiptPrintJob,cut_paper,0,cut_paper_default
winrt.windows.devices.pointofservice,ReceiptPrintJob,print_bitmap,3,print_bitmap_custom_width_standard_align
winrt.windows.devices.pointofservice,ReceiptPrintJob,print_custom_aligned_bitmap,3,print_bitmap_custom_width_custom_align
winrt.windows.devices.pointofservice,ReceiptPrintJob,print_line,0,print_newline
winrt.windows.devices.pointofservice,ReceiptPrintJob,set_bitmap,4,set_bitmap_custom_width_standard_align
winrt.windows.devices.pointofservice,ReceiptPrintJob,set_custom_aligned_bitmap,4,set_bitmap_custom_width_custom_align
winrt.windows.devices.pointofservice,SlipPrintJob,print_bitmap,3,print_bitmap_custom_width_standard_align
winrt.windows.devices.pointofservice,SlipPrintJob,print_custom_aligned_bitmap,3,print_bitmap_custom_width_custom_align
winrt.windows.devices.pointofservice,SlipPrintJob,print_line,0,print_newline
winrt.windows.devices.pointofservice,SlipPrintJob,set_bitmap,4,set_bitmap_custom_width_standard_align
winrt.windows.devices.pointofservice,SlipPrintJob,set_custom_aligned_bitmap,4,set_bitmap_custom_width_custom_align
winrt.windows.devices.pointofservice.provider,BarcodeScannerDisableScannerRequest,report_failed_async,1,report_failed_with_failed_reason_async
winrt.windows.devices.pointofservice.provider,BarcodeScannerDisableScannerRequest,report_failed_async,2,report_failed_with_failed_reason_and_description_async
winrt.windows.devices.pointofservice.provider,BarcodeScannerEnableScannerRequest,report_failed_async,1,report_failed_with_failed_reason_async
winrt.windows.devices.pointofservice.provider,BarcodeScannerEnableScannerRequest,report_failed_async,2,report_failed_with_failed_reason_and_description_async
winrt.windows.devices.pointofservice.provider,BarcodeScannerGetSymbologyAttributesRequest,report_failed_async,1,report_failed_with_failed_reason_async
winrt.windows.devices.pointofservice.provider,BarcodeScannerGetSymbologyAttributesRequest,report_failed_async,2,report_failed_with_failed_reason_and_description_async
winrt.windows.devices.pointofservice.provider,BarcodeScannerHideVideoPreviewRequest,report_failed_async,1,report_failed_with_failed_reason_async
winrt.windows.devices.pointofservice.provider,BarcodeScannerHideVideoPreviewRequest,report_failed_async,2,report_failed_with_failed_reason_and_description_async
winrt.windows.devices.pointofservice.provider,BarcodeScannerProviderConnection,create_frame_reader_async,1,create_frame_reader_with_format_async
winrt.windows.devices.pointofservice.provider,BarcodeScannerProviderConnection,create_frame_reader_async,2,create_frame_reader_with_format_and_size_async
winrt.windows.devices.pointofservice.provider,BarcodeScannerProviderConnection,report_error_async,3,report_error_async_with_scan_report
winrt.windows.devices.pointofservice.provider,BarcodeScannerSetActiveSymbologiesRequest,report_failed_async,1,report_failed_with_failed_reason_async
winrt.windows.devices.pointofservice.provider,BarcodeScannerSetActiveSymbologiesRequest,report_failed_async,2,report_failed_with_failed_reason_and_description_async
winrt.windows.devices.pointofservice.provider,BarcodeScannerSetSymbologyAttributesRequest,report_failed_async,1,report_failed_with_failed_reason_async
winrt.windows.devices.pointofservice.provider,BarcodeScannerSetSymbologyAttributesRequest,report_failed_async,2,report_failed_with_failed_reason_and_description_async
winrt.windows.devices.pointofservice.provider,BarcodeScannerStartSoftwareTriggerRequest,report_failed_async,1,report_failed_with_failed_reason_async
winrt.windows.devices.pointofservice.provider,BarcodeScannerStartSoftwareTriggerRequest,report_failed_async,2,report_failed_with_failed_reason_and_description_async
winrt.windows.devices.pointofservice.provider,BarcodeScannerStopSoftwareTriggerRequest,report_failed_async,1,report_failed_with_failed_reason_async
winrt.windows.devices.pointofservice.provider,BarcodeScannerStopSoftwareTriggerRequest,report_failed_async,2,report_failed_with_failed_reason_and_description_async
winrt.windows.devices.pwm,PwmController,get_device_selector,1,get_device_selector_from_friendly_name
winrt.windows.devices.sensors,Accelerometer,get_default,1,get_default_with_accelerometer_reading_type
winrt.windows.devices.sensors,ActivitySensor,get_system_history_async,2,get_system_history_with_duration_async
winrt.windows.devices.sensors,Inclinometer,get_default,1,get_default_with_sensor_reading_type
winrt.windows.devices.sensors,OrientationSensor,get_default,1,get_default_with_sensor_reading_type
winrt.windows.devices.sensors,OrientationSensor,get_default,2,get_default_with_sensor_reading_type_and_sensor_optimization_goal
winrt.windows.devices.sensors,OrientationSensor,get_device_selector,2,get_device_selector_with_sensor_reading_type_and_sensor_optimization_goal
winrt.windows.devices.sensors,Pedometer,get_system_history_async,2,get_system_history_with_duration_async
winrt.windows.devices.serialcommunication,SerialDevice,get_device_selector,1,get_device_selector_from_port_name
winrt.windows.devices.smartcards,SmartCardChallengeContext,provision_async,3,provision_async_with_new_card_id
winrt.windows.devices.smartcards,SmartCardCryptogramGenerator,get_all_cryptogram_material_package_characteristics_async,1,get_all_cryptogram_material_package_characteristics_with_storage_key_async
winrt.windows.devices.smartcards,SmartCardEmulatorApduReceivedEventArgs,try_respond_async,2,try_respond_with_state_async
winrt.windows.devices.smartcards,SmartCardEmulatorApduReceivedEventArgs,try_respond_with_cryptograms_async,3,try_respond_with_cryptograms_and_state_async
winrt.windows.devices.smartcards,SmartCardProvisioning,request_attested_virtual_smart_card_creation_async,4,request_attested_virtual_smart_card_creation_async_with_card_id
winrt.windows.devices.smartcards,SmartCardProvisioning,request_virtual_smart_card_creation_async,4,request_virtual_smart_card_creation_async_with_card_id
winrt.windows.devices.smartcards,SmartCardReader,get_device_selector,1,get_device_selector_with_kind
winrt.windows.devices.smartcards,SmartCardTriggerDetails,try_launch_current_app_async,2,try_launch_current_app_with_behavior_async
winrt.windows.devices.spi,ISpiDeviceStatics,get_device_selector,1,get_device_selector_from_friendly_name
winrt.windows.devices.spi,SpiDevice,get_device_selector,1,get_device_selector_from_friendly_name
winrt.windows.devices.usb,UsbDevice,get_device_selector,1,get_device_selector_guid_only
winrt.windows.devices.usb,UsbDevice,get_device_selector,2,get_device_selector_vid_pid_only
winrt.windows.devices.usb,UsbDevice,send_control_in_transfer_async,1,send_control_in_transfer_async_no_buffer
winrt.windows.devices.usb,UsbDevice,send_control_out_transfer_async,1,send_control_out_transfer_async_no_buffer
winrt.windows.devices.wifi,WiFiAdapter,connect_async,3,connect_with_password_credential_async
winrt.windows.devices.wifi,WiFiAdapter,connect_async,4,connect_with_password_credential_and_ssid_async
winrt.windows.devices.wifi,WiFiAdapter,connect_async,5,connect_with_password_credential_and_ssid_and_connection_method_async
winrt.windows.devices.wifidirect.services,WiFiDirectService,connect_async,1,connect_async_with_pin
winrt.windows.devices.wifidirect.services,WiFiDirectService,get_selector,2,get_selector_with_filter
winrt.windows.devices.wifidirect.services,WiFiDirectServiceAdvertiser,connect_async,2,connect_async_with_pin
winrt.windows.foundation.diagnostics,FileLoggingSession,add_logging_channel,2,add_logging_channel_with_level
winrt.windows.foundation.diagnostics,IFileLoggingSession,add_logging_channel,2,add_logging_channel_with_level
winrt.windows.foundation.diagnostics,ILoggingChannel,log_message,2,log_message_with_level
winrt.windows.foundation.diagnostics,ILoggingChannel,log_value_pair,3,log_value_pair_with_level
winrt.windows.foundation.diagnostics,ILoggingSession,add_logging_channel,2,add_logging_channel_with_level
winrt.windows.foundation.diagnostics,ILoggingTarget,is_enabled,1,is_enabled_with_level
winrt.windows.foundation.diagnostics,ILoggingTarget,is_enabled,2,is_enabled_with_level_and_keywords
winrt.windows.foundation.diagnostics,ILoggingTarget,log_event,2,log_event_with_fields
winrt.windows.foundation.diagnostics,ILoggingTarget,log_event,3,log_event_with_fields_and_level
winrt.windows.foundation.diagnostics,ILoggingTarget,log_event,4,log_event_with_fields_and_options
winrt.windows.foundation.diagnostics,ILoggingTarget,start_activity,2,start_activity_with_fields
winrt.windows.foundation.diagnostics,ILoggingTarget,start_activity,3,start_activity_with_fields_and_level
winrt.windows.foundation.diagnostics,ILoggingTarget,start_activity,4,start_activity_with_fields_and_options
winrt.windows.foundation.diagnostics,LoggingActivity,is_enabled,1,is_enabled_with_level
winrt.windows.foundation.diagnostics,LoggingActivity,is_enabled,2,is_enabled_with_level_and_keywords
winrt.windows.foundation.diagnostics,LoggingActivity,log_event,2,log_event_with_fields
winrt.windows.foundation.diagnostics,LoggingActivity,log_event,3,log_event_with_fields_and_level
winrt.windows.foundation.diagnostics,LoggingActivity,log_event,4,log_event_with_fields_and_options
winrt.windows.foundation.diagnostics,LoggingActivity,start_activity,2,start_activity_with_fields
winrt.windows.foundation.diagnostics,LoggingActivity,start_activity,3,start_activity_with_fields_and_level
winrt.windows.foundation.diagnostics,LoggingActivity,start_activity,4,start_activity_with_fields_and_options
